z,x1,x2
1.7000000000000002,0.6894520294356944,0.45997365815693564
1.725,0.6999298629004217,0.46690022963038197
1.75,0.7104176203833537,0.47383152090046177
1.7750000000000001,0.7209153064444874,0.480767532706737
1.8,0.7314229256528094,0.4877082657898535
1.8250000000000002,0.7419404825863141,0.4946537208915422
1.85,0.7524679818320181,0.5016038987546192
1.875,0.7630054279859781,0.5085588001229873
1.9000000000000001,0.7735528256533072,0.5155184257416363
1.925,0.7841101794481911,0.522482776356644
1.9500000000000002,0.794677493993905,0.5294518527151766
1.975,0.8052547739228303,0.5364256555654899
2.0,0.8158420238764712,0.5434041856569302
2.025,0.8264392485054719,0.5503874437399345
2.0500000000000003,0.8370464524696326,0.5573754305660317
2.075,0.8476636404379272,0.5643681468878431
2.1,0.85829081708852,0.5713655934590836
2.125,0.8689279871087825,0.5783677710345624
2.15,0.8795751551953106,0.5853746803701831
2.1750000000000003,0.8902323260539416,0.5923863222229457
2.2,0.9008995043997716,0.5994026973509461
2.225,0.9115766949571718,0.6064238065133778
2.25,0.922263902459807,0.6134496504705325
2.275,0.9329611316506523,0.6204802299838008
2.3000000000000003,0.9436683872820104,0.6275155458156727
2.325,0.9543856741155279,0.6345555987297388
2.35,0.9651129969222154,0.6416003894906912
2.375,0.9758503604824624,0.648649918864324
2.4000000000000004,0.9865977695860565,0.6557041876175342
2.4250000000000003,0.9973552290321998,0.6627631965183225
2.45,1.0081227436295266,0.6698269463357938
2.475,1.0189003181961231,0.6768954378401588
2.5,1.0296879575595423,0.683968671802734
2.5250000000000004,1.0404856665568238,0.6910466489959431
2.5500000000000003,1.05129345003451,0.6981293701933172
2.575,1.062111312848666,0.7052168361694962
2.6,1.0729392598648961,0.7123090477002292
2.625,1.0837772959583623,0.7194060055623757
2.6500000000000004,1.0946254260138015,0.726507710533906
2.6750000000000003,1.1054836549255458,0.7336141633939022
2.7,1.116351987597538,0.740725364922559
2.725,1.1272304289433515,0.7478413159011849
2.75,1.1381189838862085,0.7549620171122025
2.7750000000000004,1.1490176573589972,0.7620874693391491
2.8000000000000003,1.159926454304291,0.7692176733666785
2.825,1.1708453796743679,0.776352629980561
2.85,1.1817744384312263,0.7834923399676842
2.875,1.1927136355466066,0.7906368041160547
2.9000000000000004,1.203662976002008,0.7977860232147981
2.9250000000000003,1.214622464788707,0.8049399980541598
2.95,1.225592106907777,0.8120987294255064
2.975,1.2365719073701067,0.819262218121326
3.0,1.247561871196419,0.8264304649352299
3.0250000000000004,1.25856200341729,0.833603470661952
3.0500000000000003,1.2695723090731668,0.8407812360973506
3.075,1.2805927932143883,0.8479637620384098
3.1,1.291623460901203,0.8551510492832389
3.125,1.3026643172037882,0.8623430986310743
3.1500000000000004,1.3137153672022703,0.8695399108822801
3.1750000000000003,1.3247766159867413,0.8767414868383483
3.2,1.335848068657282,0.8839478273019012
3.225,1.3469297303239778,0.8911589330766907
3.25,1.3580216061069392,0.8983748049675994
3.2750000000000004,1.3691237011363233,0.9055954437806428
3.3000000000000003,1.3802360205523496,0.912820850322968
3.325,1.3913585695053217,0.9200510254028562
3.35,1.4024913531556475,0.9272859698297233
3.375,1.413634376673858,0.9345256844141204
3.4000000000000004,1.4247876452406256,0.9417701699677348
3.4250000000000003,1.4359511640467872,0.9490194273033901
3.45,1.447124938293361,0.9562734572350486
3.475,1.458308973191568,0.9635322605778112
3.5,1.4695032739628509,0.9707958381479185
3.5250000000000004,1.4807078458388965,0.9780641907627516
3.5500000000000003,1.4919226940616517,0.9853373192408328
3.575,1.5031478238833478,0.9926152244018263
3.6,1.514383240566518,0.9998979070665404
3.625,1.5256289493840192,1.0071853680569267
3.6500000000000004,1.5368849556190507,1.0144776081960818
3.6750000000000003,1.5481512645651763,1.0217746283082476
3.7,1.5594278815263438,1.0290764292188135
3.725,1.5707148118169059,1.036383011754316
3.75,1.58201206076164,1.0436943767424396
3.7750000000000004,1.5933196336957702,1.0510105250120187
3.8000000000000003,1.604637535964987,1.0583314573930378
3.825,1.615965772925467,1.0656571747166317
3.85,1.627304349943897,1.0729876778150882
3.875,1.6386532723974911,1.0803229675218469
3.9000000000000004,1.6500125456740147,1.087663044671502
3.9250000000000003,1.661382175171803,1.0950079100998018
3.95,1.6727621662997838,1.1023575646436503
3.975,1.6841525244774975,1.1097120091411075
4.0,1.6955532551351207,1.1170712444313913
4.025,1.7069643637134835,1.1244352713548775
4.05,1.718385855664093,1.1318040907531008
4.075,1.7298177364491565,1.1391777034687567
4.1000000000000005,1.7412600115415984,1.146556110345701
4.125,1.7527126864250864,1.15393931222895
4.15,1.7641757665940507,1.161327309964686
4.175,1.775649257553705,1.168720104400251
4.2,1.7871331648200708,1.1761176963841558
4.2250000000000005,1.7986274939199955,1.1835200867660727
4.25,1.8101322503911774,1.1909272763968424
4.275,1.8216474397821871,1.1983392661284729
4.3,1.8331730676524867,1.2057560568141397
4.325,1.8447091395724573,1.2131776493081878
4.3500000000000005,1.856255661123415,1.2206040444661328
4.375,1.867812637897636,1.2280352431446595
4.4,1.8793800754983812,1.2354712462016266
4.425,1.8909579795399118,1.2429120544960643
4.45,1.9025463556475206,1.2503576688881775
4.4750000000000005,1.9141452094575464,1.2578080902393451
4.5,1.9257545466174,1.2652633194121212
4.525,1.9373743727855883,1.2727233572702377
4.55,1.9490046936317338,1.2801882046786026
4.575,1.9606455148366,1.2876578625033035
4.6000000000000005,1.9722968420921108,1.2951323316116066
4.625,1.9839586811013765,1.3026116128719578
4.65,1.995631037578717,1.310095707153986
4.675,2.007313917249682,1.3175846153285002
4.7,2.019007325851075,1.3250783382674947
4.7250000000000005,2.0307112691309785,1.3325768768441457
4.75,2.042425752848774,1.3400802319328151
4.775,2.0541507827751686,1.3475884044090516
4.800000000000001,2.065886364692216,1.3551013951495898
4.825,2.077632504393339,1.3626192050323522
4.8500000000000005,2.0893892076833565,1.3701418349364511
4.875,2.101156480378504,1.3776692857421868
4.9,2.1129343283064603,1.3852015583310522
4.925000000000001,2.1247227573063654,1.39273865358573
4.95,2.1365217732288517,1.400280572390097
4.9750000000000005,2.148331381936062,1.407827315629223
5.0,2.1601515893016767,1.4153788841893724
5.025,2.1719824012109363,1.4229352789580048
5.050000000000001,2.183823823560666,1.4304965008237769
5.075,2.1956758622592996,1.4380625506765417
5.1000000000000005,2.207538523226904,1.4456334294073523
5.125,2.2194118123952022,1.4532091379084595
5.15,2.231295735707601,1.4607896770733158
5.175000000000001,2.2431902991192114,1.4683750477965742
5.2,2.255095508596875,1.47596525097409
5.2250000000000005,2.2670113701191896,1.4835602875029221
5.25,2.2789378896765307,1.491160158281334
5.275,2.2908750732710805,1.4987648642087938
5.300000000000001,2.3028229269168494,1.5063744061859758
5.325,2.3147814566397016,1.513988785114762
5.3500000000000005,2.326750668477381,1.521608001898242
5.375,2.3387305684795354,1.5292320574407154
5.4,2.350721162707742,1.5368609526476915
5.425000000000001,2.3627224572355328,1.5444946884258905
5.45,2.374734458148418,1.5521332656832452
5.4750000000000005,2.3867571715439153,1.5597766853289012
5.5,2.398790603531571,1.5674249482732185
5.525,2.410834760232988,1.5750780554277728
5.550000000000001,2.4228896477818522,1.582736007705355
5.575,2.4349552723239527,1.590398806019973
5.6000000000000005,2.447031640017216,1.5980664512868537
5.625,2.459118757031726,1.605738944422443
5.65,2.4712166295497497,1.6134162863444066
5.675000000000001,2.483325263765768,1.621098477971632
5.7,2.495444665886495,1.6287855202242278
5.7250000000000005,2.5075748421309108,1.6364774140235274
5.75,2.5197157987302825,1.6441741602920863
5.775,2.5318675419281935,1.651875759953688
5.800000000000001,2.5440300779805693,1.6595822139333394
5.825,2.5562034131557034,1.667293523157276
5.8500000000000005,2.568387553734284,1.6750096885529624
5.875,2.5805825060094207,1.682730711049091
5.9,2.592788276286673,1.6904565915755856
5.925000000000001,2.605004870884073,1.6981873310636006
5.95,2.6172322961321544,1.7059229304455232
5.9750000000000005,2.6294705583739835,1.713663390654975
6.0,2.641719663965179,1.7214087126268094
6.025,2.6539796192739438,1.7291588972971181
6.050000000000001,2.666250430681091,1.736913945603228
6.075,2.6785321045800714,1.7446738584837034
6.1000000000000005,2.6908246473770014,1.7524386368783482
6.125,2.703128065490688,1.7602082817282048
6.15,2.715442365352661,1.7679827939755568
6.175000000000001,2.7277675534071957,1.7757621745639296
6.2,2.7401036361113427,1.7835464244380914
6.2250000000000005,2.7524506199349577,1.7913355445440544
6.25,2.7648085113607257,1.7991295358290746
6.275,2.7771773168841922,1.8069283992416554
6.300000000000001,2.789557043013789,1.8147321357315467
6.325,2.8019476962708634,1.8225407462497452
6.3500000000000005,2.814349283189708,1.8303542317484993
6.375,2.826761810317584,1.8381725931813042
6.4,2.839185284214758,1.84599583150291
6.425000000000001,2.85161971145452,1.8538239476693161
6.45,2.8640650986232217,1.8616569426377767
6.4750000000000005,2.8765214523203007,1.8694948173667998
6.5,2.888988779158306,1.8773375728161485
6.525,2.9014670857629374,1.8851852099468451
6.550000000000001,2.9139563787730616,1.893037729721166
6.575,2.9264566648407495,1.9008951331026476
6.6000000000000005,2.9389679506313042,1.9087574210560871
6.625,2.9514902428232888,1.9166245945475415
6.65,2.964023548108555,1.9244966545443296
6.675000000000001,2.976567873192276,1.9323736020150335
6.7,2.9891232247929715,1.9402554379294998
6.7250000000000005,3.001689609642543,1.94814216325884
6.75,3.014267034486296,1.9560337789754318
6.775,3.0268555060829767,1.9639302860529195
6.800000000000001,3.0394550312048,1.9718316854662175
6.825,3.0520656166374756,1.9797379781915079
6.8500000000000005,3.0646872691802454,1.9876491652062453
6.875,3.0773199956459054,1.9955652474891545
6.9,3.0899638028608436,2.0034862260202337
6.925000000000001,3.102618697665065,2.011412101780755
6.95,3.1152846869122244,2.0193428757532654
6.9750000000000005,3.127961777469657,2.027278548921588
7.0,3.1406499762184095,2.0352191222708242
7.025,3.153349290053268,2.043164596787352
7.050000000000001,3.166059725882793,2.05111497345883
7.075,3.1787812906293467,2.0590702532741973
