z,x1,y1,x2,y2,x3,y3
6.173594865775291,0.13162268716976538,0.5874503509975089,-0.016960164760885774,0.6392152070526724,-0.21548720784999686,0.5140518346570644
6.210125012910057,0.12829840389860128,0.5902756918054408,-0.02202217779062217,0.6402893373484646,-0.2203462869373576,0.5111791042892894
6.2466551600448215,0.12493826977835575,0.5930583000498522,-0.02710043803776354,0.6412838244865732,-0.22514667150996606,0.5082093337092235
6.283185307179586,0.12154283408376956,0.5957977208630602,-0.03219369251758153,0.6421984230921776,-0.22988642385397057,0.5051437216886532
6.319715454314352,0.11811265186026529,0.5984935064371483,-0.037300684545745394,0.6430329075017575,-0.23456363073020636,0.501983505686533
6.356245601449117,0.11464828383321456,0.6011452160971703,-0.04242015404838946,0.6437870718187713,-0.23917640414648964,0.4987299613494766
6.392775748583881,0.11115029631627708,0.6037524163731857,-0.04755083787301836,0.6444607299644587,-0.24372288211972118,0.49538440199683004
6.429305895718647,0.1076192611188267,0.6063146810711185,-0.05269147010017058,0.6450537157237525,-0.24820122942749115,0.491948178090541
6.465836042853412,0.10405575545247908,0.6088315913424264,-0.05784078235576472,0.6455658827862893,-0.2526096383488801,0.4884226766900336
6.502366189988177,0.1004603618367358,0.6113027357525687,-0.06299750412405267,0.6459971047825105,-0.2569463293941616,0.4848093208923107
6.538896337122942,0.09683366800376043,0.6137277103482633,-0.06816036306109975,0.6463472753148409,-0.2612095520231067,0.4811095692575095
6.575426484257707,0.09317626680230424,0.6161061187235203,-0.07332808530871682,0.6466163079839412,-0.26539758535160335,0.4773249152201419
6.611956631392472,0.08948875610079324,0.6184375720844406,-0.07849939580876553,0.6468041364100263,-0.26950873884630605,0.4734568864862575
6.648486778527237,0.0857717386895962,0.6207216893127729,-0.08367301861775998,0.6469107142492423,-0.27354135300703253,0.46950704441677293
6.685016925662002,0.08202582218248793,0.6229580970282131,-0.08884767722168678,0.6469360152051021,-0.27749380003663454,0.4654769833972159
6.721547072796767,0.07825161891732359,0.6251464296494406,-0.0940220948509652,0.6468800330349738,-0.28136448449807105,0.4613683301941388
6.758077219931532,0.07444974585594065,0.627286329453879,-0.09919499479547185,0.6467427815516198,-0.28515184395841975,0.457182743298461
6.794607367066297,0.07062082448330559,0.629377446636173,-0.1043651007195493,0.6465242946197901,-0.2888543496195653,0.452921912256006
6.831137514201062,0.0667654807059212,0.6314194393653692,-0.10953113697692247,0.6462246261478657,-0.2924705069353107,0.4485875569855024
6.867667661335827,0.0628843447495106,0.6334119738407953,-0.11469182892544603,0.6458438500745579,-0.2959988562146638,0.4441814270843249
6.904197808470593,0.05897805105599505,0.6353547243466264,-0.11984590324160281,0.6453820603506656,-0.2994379732110525,0.4397053011222552
6.940727955605357,0.05504723817978377,0.6372473733051279,-0.12499208823467735,0.6448393709158927,-0.3027864696972333,0.4351609859235487
6.977258102740122,0.05109254868338968,0.6390896113285702,-0.13012911416052664,0.6442159156707371,-0.3060429940256611,0.43055031583759396
7.013788249874887,0.047114629032392004,0.6408811372698036,-0.13525571353487043,0.6435118484434517,-0.3092062316740923,0.4258751519984637
7.050318397009653,0.043114129489758624,0.6426216582714857,-0.14037062144602422,0.6427273429520893,-0.31227490577620165,0.42113738157365344
7.086848544144417,0.03909170400954999,0.644310889813955,-0.1454725758669966,0.6418625927616414,-0.31524777763700035,0.4163389170023107
7.123378691279182,0.03504801013001749,0.6459485557617406,-0.15056031796687658,0.6409178112362777,-0.3181236472328453,0.4114816952232627
7.159908838413948,0.03098370886611734,0.6475343884087014,-0.15563259242143065,0.6398932314867026,-0.32090135369583783,0.40656767689315726
7.1964389855487125,0.026899464601456032,0.6490681285217869,-0.16068814772283496,0.6387891063126383,-0.32357977578241726,0.40159884559502645
7.232969132683477,0.022795944979684443,0.6505495253834146,-0.1657257364884669,0.63760570814045,-0.32615783232596085,0.39657720703759775
7.269499279818243,0.01867382079535911,0.6519783368324542,-0.17074411576867762,0.6363433289559293,-0.32863448267320416,0.39150478824567375
7.306029426953008,0.014533765884289576,0.6533543293038123,-0.17574204735347135,0.6350022802322504,-0.33100872710430984,0.3863836367419079
7.3425595740877725,0.010376457013386707,0.6546772778666139,-0.1807182980780152,0.6335828928531193,-0.33327960723641276,0.3812158197203038
7.379089721222538,0.006202573770033769,0.6559469662609706,-0.18567164012690424,0.6320855170311331,-0.33544620641047834,0.3760034232117768
7.415619868357303,0.002012798450995237,0.6571631869333326,-0.1906008513371061,0.6305105222213704,-0.3375076500613196,0.3707485512421122
7.452150015492068,-0.002192184049117259,0.6583257410704173,-0.1955047154995122,0.628858297030233,-0.33946310607062274,0.3654533249826554
7.4886801626268324,-0.006411686349803124,0.6594344386317086,-0.20038202265901853,0.6271292491195642,-0.34131178510283794,0.36011988189408556
7.525210309761598,-0.01064501869703726,0.6604890983805223,-0.20523156941306434,0.6253238051060637,-0.34305294092380123,0.35475037486361377
7.561740456896363,-0.014891489076023095,0.6614895479136327,-0.2100521592085531,0.6234424104560263,-0.3446858707019579,0.34934697133594994
7.598270604031128,-0.0191504033243153,0.6624356236894556,-0.21484260263708493,0.62148552937543,-0.34620991529206624,0.3439118524383979
7.634800751165893,-0.02342106524529285,0.663327171054781,-0.21960171772842488,0.6194536446954001,-0.34762445950126636,0.33844721210042694
7.671330898300658,-0.027702776721964546,0.664164044270055,-0.2243283302421362,0.6173472577530775,-0.3489289323374083,0.3329552561680721
7.707861045435423,-0.031994837831089896,0.664946106533203,-0.22902127395730706,0.6151668882679219,-0.35012280723953737,0.3274382015135274
7.7443911925701885,-0.03629654695759323,0.6656732300019924,-0.2336793909602978,0.6129130742134778,-0.35120560229044456,0.32189827514029007
7.780921339704953,-0.04060720090925579,0.6663452958149313,-0.2383015319304387,0.610586371684639,-0.35217688041119644,0.3163377132842085
7.817451486839718,-0.044926095031665524,0.666962194110698,-0.24288655642360796,0.6081873547604391,-0.3530362495375657,0.31075876051081064
7.853981633974484,-0.049252523323405344,0.6675238240461,-0.24743333315361926,0.6057166153624068,-0.35378336277829103,0.30516366880926554
7.8905117811092484,-0.05358577855146152,0.6680300938125588,-0.2519407402713491,0.6031747631085184,-0.35441791855510213,0.2995546966833519
7.927041928244013,-0.05792515236683402,0.6684809206511174,-0.2564076656415371,0.6005624251627827,-0.3549396607244547,0.29393410823979194
7.963572075378778,-0.06226993542032922,0.668876230865969,-0.2608330071171882,0.5978802460804987,-0.3553483786809247,0.2883041722743279
8.000102222513544,-0.06661941747851566,0.669215959836504,-0.2652156728115111,0.5951288876492207,-0.35564390744222096,0.28266716135590614
8.03663236964831,-0.07097288753982421,0.6695000520278725,-0.269554581367325,0.5923090287254719,-0.35582612771578137,0.2770253509093323
8.073162516783073,-0.07532963395077441,0.6697284610000642,-0.273848662223868,0.5894213650672475,-0.3558949659469265,0.27138101829678246
8.109692663917839,-0.07968894452230765,0.669901149415498,-0.27809685588094285,0.586466609162346,-0.35585039434855065,0.2657364418985238
8.146222811052603,-0.08405010664620606,0.6700180890451269,-0.2822981141603313,0.5834454900525743,-0.35569243091233793,0.26009390019323
8.182752958187368,-0.08841240741158311,0.6700792607730518,-0.2864514004644182,0.5803587531538662,-0.3554211394015004,0.25445567083825393
8.219283105322134,-0.0927751337214198,0.6700846545996465,-0.29055569003195464,0.5772071600723641,-0.3550366293250388,0.24882402975023526
8.255813252456898,-0.0971375724091343,0.6700342696431923,-0.29460997019090346,0.5739914884165025,-0.354539055893539,0.24320125018640512
8.292343399591664,-0.10149901035516233,0.6699281141400225,-0.2986132406083014,0.570712531605145,-0.35392861995651936,0.23758960182696912
8.32887354672643,-0.10585873460352847,0.6697662054431753,-0.3025645135370749,0.5673710986718211,-0.353205567921357,0.2319913498589341
8.365403693861193,-0.11021603247839222,0.669548570019558,-0.3064628140597529,0.5639680140651082,-0.35237019165382283,0.22640875406174432
8.401933840995959,-0.11457019170054816,0.6692752434456198,-0.3103071803290132,0.560504117445211,-0.3514228283602678,0.2208440678951052
8.438463988130724,-0.11892050050386005,0.6689462704015364,-0.3140966638050033,0.5569802634767896,-0.35036386045150675,0.21529953758935513
8.474994135265488,-0.12326624775161216,0.6685617046639064,-0.3178303294893784,0.5533973216180822,-0.3491937153884556,0.2097774012387588
8.511524282400254,-0.12760672305275841,0.6681216090969604,-0.3215072561559994,0.5497561759063793,-0.34791286550958284,0.20427988789807905
8.54805442953502,-0.13194121687804705,0.6676260556422845,-0.32512653657823015,0.5460577247399019,-0.3465218278402463,0.19880921668280271
8.584584576669783,-0.13626902067600685,0.6670751253070605,-0.32868727775278267,0.5423028806561343,-0.34502116388399245,0.19336759587337832
8.62111472380455,-0.14058942698877314,0.6664689081508238,-0.33218860112005305,0.5384925701066688,-0.3434114793958997,0.18795722202382278
8.657644870939315,-0.14490172956773362,0.6658075032707411,-0.3356296427808917,0.5346277332286192,-0.34169342413806164,0.18258027907506644
8.694175018074079,-0.14920522348897788,0.6650910187854118,-0.33900955370975805,0.5307093236126541,-0.33986769161730485,0.17723893747338884
8.730705165208844,-0.15349920526853086,0.6643195718171934,-0.3423274999642055,0.5267383080677133,-0.33793501880524945,0.17193535329429804
8.76723531234361,-0.15778297297734842,0.6634932884730561,-0.3455826628906428,0.5227156663824637,-0.335896185840824,0.16667166737221475
8.803765459478374,-0.16205582635606122,0.6626123038239687,-0.3487742393263261,0.5186423910835488,-0.3337520157153573,0.16145000443630853
8.84029560661314,-0.16631706692944526,0.661676761882818,-0.3519014417975265,0.5145194871906987,-0.33150337394037016,0.1562724722528312
8.876825753747905,-0.17056599812059928,0.6606868155808677,-0.3549634987138276,0.5103479719687569,-0.3291511681982052,0.15114116077430137
8.913355900882669,-0.17480192536481334,0.6596426267427592,-0.35795965455850365,0.5061288746766845,-0.32669634797563407,0.1460581412958795
8.949886048017435,-0.17902415622310844,0.6585443660600582,-0.3608891700749327,0.5018632363136067,-0.32413990418058836,0.1410254656192704
8.986416195152199,-0.183232000495427,0.6573922130633519,-0.36375132244899616,0.4975521093619614,-0.3214828687421725,0.13604516522449878
9.022946342286964,-0.18742477033346053,0.6561863560929018,-0.3665454054874231,0.4931965575278152,-0.3187263141941168,0.1311192504498849
9.05947648942173,-0.19160178035308853,0.6549269922678561,-0.3692707297920327,0.4887976554784093,-0.3158713532418414,0.12624970968055735
9.096006636556494,-0.19576234774641843,0.6536143274540268,-0.3719266229298322,0.4843564885770032,-0.31291913831330265,0.12143850854582254
9.13253678369126,-0.1999057923934028,0.6522485762302371,-0.3745124295989315,0.4798741526150739,-0.30987086109380657,0.11668758912572418
9.169066930826025,-0.20403143697301673,0.6508299618532452,-0.37702751179022675,0.47535175354195025,-0.3067277520449769,0.11199886916710805
9.205597077960789,-0.20813860707397838,0.6493587162212481,-0.3794712489448215,0.4707904071919333,-0.303491079908067,0.10737424130950572
9.242127225095555,-0.21222663130499458,0.647835079835974,-0.381843038107139,0.4661912390089819,-0.30016215119182366,0.10281557232115654
9.27865737223032,-0.21629484140451036,0.6462593017633684,-0.38414229407369355,0.46155538376902644,-0.296742309645105,0.09832470234547284
9.315187519365084,-0.22034257234994928,0.6446316395928793,-0.3863684495374798,0.45688398529997976,-0.2932329357144635,0.0939034441582489
9.35171766649985,-0.22436916246642383,0.6429523593953494,-0.3885209552279479,0.45217819619951377,-0.28963544598691904,0.08955358243592057
9.388247813634615,-0.22837395353489712,0.6412217356795223,-0.3905992800465273,0.44743917755067514,-0.2859512926181422,0.08527687303516734
9.42477796076938,-0.23235629089978124,0.6394400513471693,-0.3926029111976674,0.44266809863540474,-0.2821819627462791,0.08107504228414456
9.461308107904145,-0.23631552357595312,0.6376075976468429,-0.3945313543153629,0.4378661366460326,-0.2783289778916566,0.07694978628563845
9.49783825503891,-0.24025100435516858,0.6357246741262687,-0.39638413358513047,0.43303447639482673,-0.27439389334260833,0.07290277023242009
9.534368402173675,-0.244162089911861,0.6337915885833773,-0.39816079186140857,0.4281743100216571,-0.2703782975276706,0.06893562773507825
9.57089854930844,-0.24804814090830518,0.6318086570159898,-0.39986089078035264,0.42328683669985145,-0.26628381137439944,0.06504996016259723
9.607428696443206,-0.251908522099127,0.6297762035701624,-0.4014840108679937,0.41837326234031863,-0.2621120876550701,0.061247335995952425
9.64395884357797,-0.2557426024351471,0.6276945604871991,-0.40302975164373694,0.41343479929400945,-0.25786481031952413,0.057529290194981424
9.680488990712735,-0.259549755166537,0.6255640680493395,-0.4044977317191758,0.40847266605278376,-0.2535436938154269,0.05389732357878306
9.717019137847501,-0.26332935794527235,0.6233850745241352,-0.40588758889219234,0.40348808694876925,-0.24915048239621834,0.050352902219900776
9.753549284982265,-0.2670807929268671,0.6211579361075181,-0.40719898023632584,0.39848229185227485,-0.2446869494170317,0.04689745685253145
9.79007943211703,-0.2708034468713722,0.6188830168655742,-0.40843158218538517,0.3934565158683358,-0.24015489661886283,0.0435323822949964
9.826609579251794,-0.2744967112436192,0.61656068867503,-0.40958509061328285,0.3884119990319752,-0.2355561534012839,0.04025903688671263
9.86313972638656,-0.27815998231269773,0.6141913311624628,-0.41065922090907514,0.3833499860022385,-0.23089257608399114,0.037078741939887985
9.899669873521326,-0.2817926612506455,0.6117753316422441,-0.41165370804718365,0.3782717257550975,-0.22616604715748784,0.03399278120616372
9.93620002065609,-0.2853941542303377,0.6093130850532256,-0.4125683066527881,0.3731784712752792,-0.22137847452319964,0.0310024003584162
9.972730167790855,-0.2889638725225592,0.6068049938941793,-0.41340279106236794,0.3680714792471158,-0.21653179072333587,0.028108806487931952
10.009260314925621,-0.29250123259224214,0.6042514681580025,-0.4141569553793818,0.36295200974447145,-0.21162795216080466,0.025313167617156178
10.045790462060385,-0.2960056561938564,0.6016529252646959,-0.41483061352506917,0.3578213259198428,-0.2066689383094927,0.022616612228209692
10.08232060919515,-0.29947657046593346,0.5990097899931296,-0.4154235992843629,0.3526806936926904,-0.20165675091523572,0.020020228807368756
10.118850756329916,-0.3029134080247111,0.596322494411605,-0.4159357663468999,0.347531381437096,-0.19659341318779933,0.01752506540568952
10.15538090346468,-0.3063156070568828,0.5935914778072258,-0.41636698834312097,0.34237465966880837,-0.19148096898419117,0.015132129215952335
10.191911050599446,-0.30968261141143644,0.5908171866140877,-0.41671715887545147,0.337211800731761,-0.18632148198364312,0.012842386166101168
10.228441197734211,-0.3130138706905666,0.5880000743403017,-0.4169861915445518,0.3320440784841436,-0.18111703485459185,0.010656760529339433
10.264971344868975,-0.3163088403396473,0.5851406014938594,-0.41717401997063686,0.3268727679840952,-0.17586972841399018,0.008576134551038474
10.30150149200374,-0.3195669817362502,0.5822392355073542,-0.41728059780985277,0.321699145175101,-0.1705816807792969,0.006601348092612922
10.338031639138507,-0.3227877622781908,0.5792964506615723,-0.4173058987657127,0.31652448657117405,-0.16525502651348292,0.004733198292504151
10.37456178627327,-0.3259706554705925,0.5763127280079618,-0.41724991659558436,0.311350068941896,-0.15989191576339506,0.0029724392444080102
10.411091933408036,-0.32911514101195216,0.5732885552899964,-0.41711266511223033,0.30617716899738906,-0.15449451339183323,0.0013197816928794343
10.447622080542802,-0.33222070487919203,0.570224426863445,-0.4168941781804005,0.30100706307331143,-0.14906499810368762,-0.00022410725356501583
10.484152227677566,-0.33528683941168647,0.5671208436155606,-0.4165945097084761,0.29584102681593855,-0.14360556156648416,-0.0016586043917316932
10.520682374812331,-0.33831304339424884,0.5639783128832002,-0.4162137336351685,0.2906803348674147,-0.13811840752570168,-0.0029831306753104318
10.557212521947097,-0.341298822139063,0.5607973483698925,-0.415751943911276,0.2855262605512576,-0.13260575091521382,-0.0041971514486107975
10.59374266908186,-0.34424368756654977,0.5575784700618637,-0.41520925447650325,0.28038007555818334,-0.1270698169632101,-0.005300176662381009
10.630272816216626,-0.3471471582851526,0.5543222041430355,-0.4145857992313477,0.27524304963233437,-0.12151284029396674,-0.006291761071619724
10.66680296335139,-0.3500087596700287,0.5510290829090113,-0.4138817320040622,0.2701164502579903,-0.11593706402582203,-0.007171504415302862
10.703333110486156,-0.3528280239406364,0.5476996446800633,-0.4130972265126999,0.265001542346837,-0.11034473886572316,-0.007939051577952265
10.739863257620922,-0.35560449023720125,0.5443344337131332,-0.4122324763222519,0.25989958792586426,-0.10473812220071213,-0.008594092732980748
10.776393404755686,-0.35833770469605236,0.5409340001128653,-0.41128769479688826,0.2548118458259846,-0.09911947718671041,-0.00913636346775629
10.812923551890451,-0.36102722052381475,0.5374988997416794,-0.41026311504731316,0.24973957137143035,-0.0934910718349793,-0.00956564489033434
10.849453699025217,-0.3636725980704456,0.5340296941289074,-0.40915898987324884,0.24468401607002577,-0.08785517809662043,-0.009881763717815014
10.88598384615998,-0.36627340490110294,0.5305269503790004,-0.4079755917010606,0.2396464273043941,-0.08221407094548146,-0.010084592346290458
10.922513993294746,-0.3688292158668349,0.5269912410788248,-0.40671321251653975,0.23462804802418313,-0.07657002745984606,-0.010174048902353044
10.959044140429512,-0.3713396131740789,0.5234231442040622,-0.4053721637928609,0.22963011643938966,-0.07092532590327441,-0.010150097276144222
10.995574287564276,-0.3738041864529557,0.5198232430247309,-0.40395277641372973,0.22465386571484555,-0.06528224480496085,-0.010012747135930665
11.032104434699042,-0.3762225328243538,0.5161921260098373,-0.40245540059174373,0.2197005236659569,-0.05964306203998871,-0.009762053924201345
11.068634581833807,-0.3785942569657867,0.5125303867311812,-0.40088040578198086,0.21477131245575476,-0.05401005390984917,-0.009398118835288082
11.105164728968571,-0.38091897117601387,0.5088386237663267,-0.39922818059084364,0.20986744829334894,-0.04838549422359092,-0.008921088774517348
11.141694876103337,-0.38319629543842054,0.5051174406007515,-0.3974991326801748,0.20499014113384234,-0.042771653379980304,-0.008331156298910824
11.178225023238102,-0.3854258574831356,0.5013674455291983,-0.3956936886666741,0.20014059437979642,-0.03717079745103807,-0.0076285595394583626
