z,x,y,x_rkf45,y_rkf45,x_gauss,y_gauss,error_rkf45,error_gauss
0,0,0,0,0,0,0,0,0
0.050000000000000003,0.066140388208427228,-0.04377412545764009,0.066140388208432654,-0.043774125457643503,0.066140388208432696,-0.043774125457643503,5.4262150328554526e-15,5.467848396278896e-15
0.10000000000000001,0.1323174302972896,-0.087571290883609099,0.13231743029729659,-0.087571290883613484,0.13231743029729656,-0.087571290883613442,6.9944050551384862e-15,6.9666494795228573e-15
0.15000000000000002,0.19853121675234506,-0.13139155315562293,0.19853121675235419,-0.13139155315562864,0.19853121675235419,-0.13139155315562864,9.1315843775419125e-15,9.1315843775419125e-15
0.20000000000000001,0.26478183843227487,-0.17523496938581032,0.26478183843227848,-0.17523496938581254,0.26478183843227848,-0.17523496938581251,3.6082248300317588e-15,3.6082248300317588e-15
0.25,0.33106938657080542,-0.21910159692204656,0.33106938657080837,-0.21910159692204839,0.33106938657080814,-0.21910159692204847,2.9420910152566648e-15,2.7200464103316335e-15
0.30000000000000004,0.3973939527789172,-0.26299149334934224,0.39739395277891965,-0.26299149334934374,0.39739395277891965,-0.26299149334934369,2.4424906541753444e-15,2.4424906541753444e-15
0.35000000000000003,0.4637556290470104,-0.30690471649120421,0.46375562904701229,-0.30690471649120532,0.46375562904701223,-0.30690471649120532,1.8873791418627661e-15,1.8318679906315083e-15
0.40000000000000002,0.53015450774711437,-0.3508413244110245,0.53015450774711448,-0.35084132441102445,0.53015450774711459,-0.35084132441102439,1.1102230246251565e-16,2.2204460492503131e-16
0.45000000000000001,0.59659068163509665,-0.39480137541346894,0.59659068163510243,-0.39480137541347249,0.59659068163510254,-0.39480137541347249,5.773159728050814e-15,5.8841820305133297e-15
0.5,0.66306424385293783,-0.43878492804590707,0.6630642438529375,-0.43878492804590674,0.66306424385293772,-0.43878492804590669,3.3306690738754696e-16,3.8857805861880479e-16
0.55000000000000004,0.72957528793091875,-0.48279204109978696,0.72957528793091941,-0.48279204109978735,0.72957528793091941,-0.48279204109978741,6.6613381477509392e-16,6.6613381477509392e-16
0.60000000000000009,0.79612390778995057,-0.52682277361209984,0.79612390778995723,-0.52682277361210406,0.79612390778995734,-0.52682277361210428,6.6613381477509392e-15,6.7723604502134549e-15
0.65000000000000002,0.86271019774384872,-0.57087718486680972,0.86271019774385638,-0.57087718486681438,0.86271019774385649,-0.5708771848668146,7.6605388699135801e-15,7.7715611723760958e-15
0.70000000000000007,0.92933425250161994,-0.61495533439629024,0.92933425250162449,-0.61495533439629291,0.92933425250162427,-0.61495533439629291,4.5519144009631418e-15,4.3298697960381105e-15
0.75,0.99599616716979078,-0.65905728198278912,0.99599616716979256,-0.65905728198279012,0.99599616716979278,-0.65905728198279079,1.7763568394002505e-15,1.9984014443252818e-15
0.80000000000000004,1.0626960372547485,-0.70318308765989956,1.062696037254756,-0.70318308765990412,1.0626960372547556,-0.70318308765990478,7.5495165674510645e-15,7.1054273576010019e-15
0.85000000000000009,1.1294339586651247,-0.74733281171405785,1.1294339586651314,-0.74733281171406185,1.1294339586651312,-0.74733281171406185,6.6613381477509392e-15,6.4392935428259079e-15
0.90000000000000002,1.1962100277141265,-0.79150651468600941,1.1962100277141319,-0.79150651468601252,1.1962100277141312,-0.79150651468601252,5.3290705182007514e-15,4.6629367034256575e-15
