z,x_o,y_o,x_e,y_e
4.8500000000000005,1.8179828640074325,-0.97632413067065804,2.0893892076833565,-1.299745262499487
4.9000000000000004,1.8393072797773831,-0.98777613173229817,2.1129343283064603,-1.3142673148187134
4.9500000000000002,1.8606868040995175,-0.99925772812751856,2.1365217732288517,-1.3288130645708389
5,1.8821215183405164,-1.0107689635532402,2.1601515893016767,-1.3433825379878841
5.0500000000000007,1.9036115042379833,-1.0223098819055836,2.1838238235606662,-1.3579757614052193
5.1000000000000005,1.9251568439024029,-1.0338805272809199,2.207538523226904,-1.372592761261993
5.1500000000000004,1.9467576198191143,-1.0454809439769315,2.2312957357076009,-1.3872335641015678
5.2000000000000002,1.9684139148502926,-1.0571111764936754,2.2550955085968751,-1.401898196571955
5.25,1.9901258122369518,-1.0687712695346592,2.2789378896765307,-1.4165866854262519
5.3000000000000007,2.0118933956009584,-1.080461268007922,2.3028229269168494,-1.4312990575230851
5.3500000000000005,2.0337167489470613,-1.0921812170271255,2.3267506684773811,-1.4460353398270516
5.4000000000000004,2.0555959566649387,-1.1039311619126519,2.350721162707742,-1.4607955594091679
5.4500000000000002,2.0775311035312556,-1.1157111481927111,2.374734458148418,-1.4755797434473181
5.5,2.099522274711743,-1.1275212216044543,2.3987906035315709,-1.4903879192267062
5.5500000000000007,2.1215695557632857,-1.1393614280950977,2.4228896477818522,-1.5052201141403114
5.6000000000000005,2.1436730326360323,-1.1512318138230542,2.4470316400172161,-1.5200763556893429
5.6500000000000004,2.1658327916755176,-1.163132425159074,2.4712166295497497,-1.5349566714837057
5.7000000000000002,2.1880489196247992,-1.1750633086873921,2.4954446658864948,-1.54986108924246
5.75,2.2103215036266142,-1.1870245112068851,2.5197157987302825,-1.5647896367942886
5.8000000000000007,2.2326506312255519,-1.1990160797322407,2.5440300779805693,-1.5797423420779657
5.8500000000000005,2.2550363903702375,-1.2110380614951273,2.5683875537342842,-1.5947192331428299
5.9000000000000004,2.2774788694155395,-1.2230905039453821,2.5927882762866732,-1.609720338149258
5.9500000000000002,2.2999781571247899,-1.2351734547522017,2.6172322961321544,-1.6247456853691435
6,2.3225343426720215,-1.2472869618053446,2.641719663965179,-1.639795303186379
6.0500000000000007,2.345147515644221,-1.2594310732163405,2.666250430681091,-1.6548692200973367
6.1000000000000005,2.3678177660436046,-1.2716058373197134,2.6908246473770014,-1.6699674647113589
6.1500000000000004,2.3905451842899041,-1.2838113026742075,2.7154423653526609,-1.6850900657512462
6.2000000000000002,2.4133298612226732,-1.2960475180640281,2.7401036361113427,-1.7002370520537511
6.25,2.4361718881036163,-1.30831453250009,2.7648085113607257,-1.7154084525700739
6.3000000000000007,2.4590713566189248,-1.3206123952212743,2.7895570430137888,-1.7306042963663626
6.3500000000000005,2.4820283588816401,-1.3329411556956954,2.8143492831897081,-1.7458246126242138
6.4000000000000004,2.5050429874340323,-1.3453008636219801,2.839185284214758,-1.7610694306411809
6.4500000000000002,2.5281153352499959,-1.3576915689305531,2.8640650986232217,-1.7763387798312809
6.5,2.5512454957374615,-1.3701133217849328,2.8889887791583062,-1.7916326897255064
6.5500000000000007,2.5744335627408392,-1.3825661725830432,2.9139563787730616,-1.8069511899723429
6.6000000000000005,2.5976796305434573,-1.3950501719585231,2.9389679506313042,-1.8222943103382843
6.6500000000000004,2.6209837938700438,-1.4075653707820601,2.9640235481085551,-1.8376620807083563
6.7000000000000002,2.644346147889213,-1.4201118201627254,2.9891232247929715,-1.8530545310866422
6.75,2.667766788215979,-1.4326895714493217,3.0142670344862958,-1.8684716915968105
6.8000000000000007,2.6912458109142765,-1.445298676231741,3.0394550312047999,-1.8839135924826462
6.8500000000000005,2.7147833124995198,-1.4579391863423345,3.0646872691802454,-1.8993802641085855
6.9000000000000004,2.7383793899411653,-1.4706111538572924,3.0899638028608436,-1.914871736960257
6.9500000000000002,2.7620341406653055,-1.4833146310980341,3.1152846869122244,-1.930388041645021
7,2.7857476625572732,-1.4960496706326094,3.1406499762184095,-1.9459292088925164
7.0500000000000007,2.8095200539642717,-1.5088163252771085,3.1660597258827932,-1.9614952695552086
7.1000000000000005,2.8333514136980305,-1.5216146480970902,3.1915139912291282,-1.9770862546089427
7.1500000000000004,2.8572418410374718,-1.5344446924090123,3.2170128278025216,-1.9927021951534991
7.2000000000000002,2.8811914357314019,-1.5473065117816787,3.2425562913704318,-2.0083431224131547
7.25,2.9052002980012301,-1.5602001600376973,3.2681444379236724,-2.0240090677372415
7.3000000000000007,2.9292685285436977,-1.5731256912549485,3.2937773236774293,-2.0397000626007196
