z,x_o,y_o,x_e,y_e
5.75,2.4506178185008616,-1.3160725321578699,2.7054343775498659,-1.6687737223854833
5.8000000000000007,2.4675324687586726,-1.3251563258148424,2.7255449669768277,-1.6813727760034747
5.8500000000000005,2.4843315518113402,-1.3341780556023863,2.7455643582628029,-1.6939207676579384
5.9000000000000004,2.5010158034716206,-1.3431381166792036,2.7654930761362029,-1.7064179911450279
5.9500000000000002,2.5175859783672423,-1.3520369143083335,2.7853316615886636,-1.7188647493666975
6,2.5340428484226729,-1.3608748630418055,2.8050806706917748,-1.7312613536681889
6.0500000000000007,2.5503872014062128,-1.3696523859403733,2.824740673460973,-1.7436081232019227
6.1000000000000005,2.5666198395409654,-1.3783699138275554,2.8443122527657803,-1.7559053843173391
6.1500000000000004,2.5827415781781879,-1.3870278845771746,2.863796003285497,-1.7681534699761898
6.2000000000000002,2.5987532445314003,-1.3956267424335296,2.8831925305093868,-1.7803527191927391
6.25,2.6146556764696349,-1.4041669373633223,2.9025024497803353,-1.7925034764983079
6.3000000000000007,2.6304497213681195,-1.4126489244384344,2.9217263853809223,-1.8046060914295641
6.3500000000000005,2.6461362350146747,-1.4210731632486213,2.940864969660796,-1.8166609180399385
6.4000000000000004,2.6617160805700926,-1.4294401173431976,2.9599188422042375,-1.8286683144335423
6.4500000000000002,2.6771901275807246,-1.4377502537007592,2.978888649036727,-1.8406286423209228
6.5,2.6925592510415317,-1.4460040422260074,2.9977750418693732,-1.8525422665960189
6.5500000000000007,2.7078243305078273,-1.4542019552727217,3.0165786773800027,-1.8644095549336415
6.6000000000000005,2.7229862492539803,-1.4623444671919523,3.0353002165297309,-1.8762308774068206
6.6500000000000004,2.7380458934773286,-1.4704320539044911,3.0539403239138272,-1.8880066061233534
6.7000000000000002,2.7530041515456016,-1.4784651924967116,3.0724996671456943,-1.8997371148808953
6.75,2.7678619132861622,-1.4864443608388647,3.0909789162727792,-1.9114227788399258
6.8000000000000007,2.7826200693154099,-1.494370037224942,3.1093787432232776,-1.9230639742139579
6.8500000000000005,2.7972795104067147,-1.5022427000332355,3.1276998212824481,-1.934661077976326
6.9000000000000004,2.8118411268952941,-1.5100628274067318,3.1459428245974479,-1.9462144675829434
6.9500000000000002,2.8263058081184753,-1.5178308969525143,3.1641084277095519,-1.9577245207103899
7,2.8406744418898344,-1.5255473854593553,3.1821973051126822,-1.9691916150087323
7.0500000000000007,2.8549479140057192,-1.5332127686327008,3.2002101308371746,-1.9806161278684749
7.1000000000000005,2.8691271077827443,-1.5408275208462883,3.2181475780577533,-1.9919984362010639
7.1500000000000004,2.8832129036248477,-1.5483921149096402,3.2360103187246931,-2.0033389162323747
7.2000000000000002,2.8972061786185752,-1.5559070218507161,3.2537990232171841,-2.0146379433086303
7.25,2.9111078061552762,-1.5633727107130184,3.2715143600179397,-2.0258958917142138
7.3000000000000007,2.9249186555789555,-1.5707896483664758,3.2891569954081197,-2.0371131345008551
7.3500000000000005,2.9386395918585628,-1.5781582993314502,3.3067275931816571,-2.0482900433276825
7.4000000000000004,2.9522714752835433,-1.5854791256152361,3.3242268143781288,-2.0594269883116576
7.4500000000000002,2.9658151611815167,-1.5927525865604437,3.341655317033307,-2.0705243378879059
7.5,2.9792714996569973,-1.5999791387046836,3.3590137559465818,-2.0815824586794998
7.5500000000000007,2.9926413353501053,-1.6071592356509823,3.3763027824644758,-2.0926017153762446
7.6000000000000005,3.0059255072142612,-1.6142933279483993,3.3935230442794619,-2.1035824706220398
7.6500000000000004,3.0191248483118991,-1.621381862982316,3.4106751852433845,-2.1145250849104125
7.7000000000000002,3.0322401856272689,-1.6284252848739034,3.4277598451947542,-2.125429916487815
7.75,3.0452723398954316,-1.6354240343882871,3.4447776597992337,-2.1362973212643213
7.8000000000000007,3.0582221254466115,-1.6423785488509579,3.4617292604026937,-2.1471276527313439
7.8500000000000005,3.0710903500650715,-1.6492892620719826,3.4786152738961578,-2.1579212618860226
7.9000000000000004,3.0838778148617392,-1.6561566042776006,3.4954363225920955,-2.1686784971619577
7.9500000000000002,3.0965853141598347,-1.6629810020487998,3.5121930241114256,-2.1793997043659443
8,3.1092136353927904,-1.6697628782664982,3.528885991280728,-2.1900852266204205
