z,x,y,x_rkf45,y_rkf45,x_gauss,y_gauss,error_rkf45,error_gauss
0,0,0,0,0,0,0,0,0
0.050000000000000003,0.0074424538445527063,0.0021461544906585688,0.0074424538445528573,0.0021461544906580189,0.007442453844552702,0.0021461544906585558,5.4990734188464785e-16,1.3010426069826053e-17
0.10000000000000001,0.014837048851470719,0.0044518134007609312,0.014837048851471003,0.0044518134007598071,0.014837048851470717,0.004451813400760919,1.124100812432971e-15,1.214306433183765e-17
0.15000000000000002,0.022180367000880125,0.0069159109805303964,0.02218036700088059,0.0069159109805284448,0.022180367000880125,0.0069159109805304094,1.951563910473908e-15,1.3010426069826053e-17
0.20000000000000001,0.02946901397472133,0.0095373082447364789,0.029469013974721941,0.0095373082447335646,0.029469013974721309,0.0095373082447364477,2.9143354396410359e-15,3.1225022567582528e-17
0.25,0.036699620725712152,0.012314793499170241,0.03669962072571286,0.012314793499166468,0.036699620725712159,0.012314793499170211,3.7730235602495554e-15,2.9490299091605721e-17
0.30000000000000004,0.043868845034630032,0.015247082900728712,0.043868845034630934,0.015247082900723718,0.043868845034630052,0.015247082900728692,4.9942688873372276e-15,2.0816681711721685e-17
0.35000000000000003,0.050973373055193241,0.018332821050848328,0.050973373055193831,0.018332821050843023,0.050973373055193227,0.018332821050848311,5.3047843895370761e-15,1.7347234759768071e-17
0.40000000000000002,0.058009920845827359,0.021570581622013772,0.058009920845828386,0.021570581622006587,0.058009920845827338,0.021570581622013734,7.185224637495935e-15,3.8163916471489756e-17
0.45000000000000001,0.06497523588760877,0.024958868017052518,0.06497523588760945,0.024958868017044798,0.064975235887608757,0.02495886801705249,7.7195194680967916e-15,2.7755575615628914e-17
0.5,0.071866098587683711,0.028496114060910231,0.071866098587684876,0.028496114060900392,0.071866098587683697,0.028496114060910214,9.8393515557404498e-15,1.7347234759768071e-17
0.55000000000000004,0.078679323767467668,0.032180684724587301,0.078679323767468487,0.032180684724576476,0.078679323767467654,0.032180684724587252,1.0824674490095276e-14,4.8572257327350599e-17
0.60000000000000009,0.085411762134937355,0.036010876880901779,0.085411762134938701,0.036010876880888554,0.085411762134937286,0.036010876880901758,1.3225531780847177e-14,6.9388939039072284e-17
0.65000000000000002,0.092060301740335179,0.039984920091729804,0.092060301740335609,0.039984920091716065,0.09206030174033511,0.039984920091729756,1.3739009929736312e-14,6.9388939039072284e-17
0.70000000000000007,0.098621869414612248,0.044100977426358823,0.098621869414613247,0.044100977426342447,0.098621869414612165,0.044100977426358816,1.6375789613221059e-14,8.3266726846886741e-17
0.75,0.10509343218994627,0.048357146310576429,0.10509343218994623,0.048357146310559429,0.10509343218994624,0.048357146310576415,1.700029006457271e-14,2.7755575615628914e-17
