delta_z,z_e1,x_e1,y_e1,z_e2,x_e2,y_e2,z_e3,x_e3,y_e3,z_e4,x_e4,y_e4,z_e5,x_e5,y_e5
1.339438728274718,3.7747818705923875,-0.0064323631214102716,0.18701935656637456,6.2101250129100567,-0.16517969534660548,0.087939088413679797,8.645468155227725,-0.1587473322251953,-0.099080268152694662,11.080811297545395,0.0064323631214102351,-0.18701935656637447,13.516154439863064,0.16517969534660554,-0.087939088413679756
1.4003223068326598,3.835665449150329,-0.0092714559060157239,0.19516303027974843,6.2710085914679983,-0.17365187005482158,0.089552198795197269,8.7063517337856666,-0.16438041414880578,-0.10561083148455094,11.141694876103337,0.0092714559060157239,-0.19516303027974843,13.577038018421005,0.17365187005482163,-0.089552198795197227
1.4612058853906014,3.8965490277082706,-0.012322752330262999,0.2032295945744696,6.3318921700259398,-0.18216336786743423,0.090942980724683112,8.7672353123436082,-0.16984061553717125,-0.11228661384978637,11.202578454661278,0.012322752330263035,-0.20322959457446968,13.637921596978947,0.18216336786743381,-0.090942980724682959
1.5220894639485432,3.9574326062662122,-0.015584161187998572,0.21121352103030439,6.3927757485838814,-0.19070835542900169,0.092110481029673896,8.8281188909015516,-0.17512419424100331,-0.11910304000063064,11.26346203321922,0.015584161187998645,-0.21121352103030452,13.698805175536888,0.19070835542900125,-0.092110481029673785
1.582973042506485,4.0183161848241546,-0.019053447272502421,0.21910933786286618,6.453659327141823,-0.19928097643188081,0.093053899563778616,8.8890024694594931,-0.18022752915937842,-0.12605543829908741,11.324345611777161,0.019053447272502459,-0.21910933786286621,13.75968875409483,0.19928097643188036,-0.093053899563778505
1.6438566210644268,4.0791997633820962,-0.022728232908386794,0.22691163367370243,6.5145429056997655,-0.20787535562984816,0.0937725897550587,8.9498860480174347,-0.18514712272146136,-0.13313904391864359,11.385229190335103,0.022728232908386867,-0.22691163367370254,13.820572332652771,0.20787535562984774,-0.09377258975505863
1.7047401996223683,4.1400833419400378,-0.026605999581136557,0.23461506115899783,6.575426484257707,-0.21648560286470012,0.094266059049156498,9.0107696265753763,-0.18987960328356368,-0.14034900210984136,11.446112768893045,0.026605999581136668,-0.23461506115899808,13.881455911210713,0.21648560286469987,-0.094266059049156414
1.7656237781803101,4.2009669204979794,-0.030684089663173011,0.24221434077434903,6.6363100628156486,-0.22510581710307376,0.094533969246867119,9.0716532051333179,-0.1944217274399008,-0.1476803715274819,11.506996347450986,0.030684089663172865,-0.24221434077434872,13.942339489768656,0.22510581710307345,-0.09453396924686705
1.8265073567382519,4.2618504990559209,-0.034959708235259061,0.24970426435309995,6.6971936413735902,-0.23373009048071897,0.094576136735923536,9.1325367836912594,-0.19877038224546015,-0.15512812761717645,11.56787992600893,0.034959708235259207,-0.24970426435310017,14.003223068326598,0.23373009048071886,-0.094576136735923452
1.8873909352961935,4.3227340776138625,-0.039429925001997226,0.25707969867575964,6.7580772199315318,-0.24235251235145516,0.094392532616835015,9.193420362249201,-0.20292258734945812,-0.1626871660589248,11.628763504566871,0.039429925001997448,-0.25707969867576003,14.064106646884539,0.24235251235145505,-0.094392532616834945
1.9482745138541353,4.3836176561718041,-0.044091676300107949,0.26433558898805465,6.8189607984894742,-0.25096717333803154,0.093983282722693545,9.2543039408071426,-0.20687549703792357,-0.17035230626536119,11.689647083124813,0.044091676300107949,-0.26433558898805465,14.124990225442481,0.25096717333803142,-0.093983282722693462
2.0091580924120769,4.4445012347297457,-0.048941767198111281,0.27146696246520485,6.8798443770474158,-0.25956816938211991,0.093348667532934068,9.3151875193650842,-0.21062640218400844,-0.1781182949322706,11.750530661682754,0.048941767198111281,-0.27146696246520485,14.185873804000423,0.25956816938211974,-0.093348667532933985
2.0700416709700189,4.5053848132876881,-0.053976873685973092,0.27846893162004899,6.9407279556053574,-0.26814960579066066,0.092489121981107952,9.3760710979230275,-0.21417273210468779,-0.18597980963894131,11.811414240240696,0.053976873685973058,-0.27846893162004899,14.246757382558364,0.26814960579066072,-0.092489121981107883
2.1309252495279605,4.5662683918456297,-0.059193544953215792,0.28533669765268438,7.001611534163299,-0.27670560127579219,0.091405235156801143,9.4369546764809691,-0.21751205632257661,-0.19393146249588356,11.872297818798637,0.059193544953215757,-0.28533669765268438,14.307640961116306,0.27670560127579219,-0.091405235156801073
2.1918088280859021,4.6271519704035713,-0.064588205753931302,0.29206555373932491,7.0624951127212405,-0.28523029198559002,0.090097749901901669,9.4978382550389107,-0.22064208623165907,-0.2019678038374236,11.933181397356579,0.064588205753931274,-0.29206555373932491,14.368524539674247,0.28523029198558963,-0.090097749901901669
2.2526924066438441,4.6880355489615138,-0.070157158857076227,0.29865088825812269,7.1233786912791821,-0.2937178355228599,0.088567562301492875,9.5587218335968522,-0.22356067666578383,-0.21008332595662957,11.994064975914521,0.070157158857076185,-0.29865088825812269,14.429408118232189,0.29371783552285952,-0.088567562301492875
2.3135759852017856,4.7489191275194553,-0.075896587580369004,0.30508818794974324,7.1842622698371237,-0.3021624149492233,0.08681572106972156,9.6196054121547938,-0.22626582736885456,-0.21827246688002147,12.054948554472462,0.075896587580368963,-0.30508818794974324,14.490291696790131,0.30216241494922302,-0.086815721069721533
2.3744595637597272,4.8098027060773969,-0.08180255840605348,0.31137304101052815,7.2451458483950653,-0.31055824277175781,0.084843426831061469,9.6804889907127354,-0.22875568436570448,-0.22652961417946657,12.115832133030404,0.081802558406053549,-0.31137304101052826,14.551175275348072,0.31055824277175753,-0.084843426831061441
2.4353431423176692,4.8706862846353385,-0.087871023676735771,0.31750114011612518,7.3060294269530077,-0.31889956490945465,0.082652031297465539,9.741372569270677,-0.23102854123271913,-0.23484910881865959,12.176715711588347,0.08787102367673584,-0.31750114011612529,14.612058853906014,0.31889956490945442,-0.082652031297465497
2.4962267208756108,4.9315698631932801,-0.094097824369445693,0.32346828537351252,7.3669130055109493,-0.32718066463677908,0.080243036341969845,9.8022561478286185,-0.23308284026733345,-0.24322524903154277,12.237599290146289,0.094097824369445873,-0.32346828537351274,14.672942432463955,0.32718066463677881,-0.080243036341969817
2.5571102994335524,4.9924534417512216,-0.10047869294602438,0.32927038719939661,7.4277965840688909,-0.33539586650162795,0.077618092969384905,9.8631397263865601,-0.23491717355560379,-0.25165229423001179,12.29848286870423,0.10047869294602456,-0.32927038719939683,14.733826011021897,0.33539586650162784,-0.077618092969384878
