z,x_e1,y_e1,x_e2,y_e2,x_e3,y_e3,x_e4,y_e4,x_e5,y_e5
5.5404056487726976,-0.1640855908522543,0.37344564232365923,-0.076214567175518541,0.05594450220753408,nan,nan,nan,nan,nan,nan
5.6012892273306392,-0.17175073105869093,0.37739855201212485,-0.083879707381955174,0.059897411895999661,nan,nan,nan,nan,nan,nan
5.6621728058885807,-0.17951671972560046,0.38114945715820975,-0.091645696048864689,0.063648317042084568,nan,nan,nan,nan,nan,nan
5.7230563844465223,-0.18737823443227067,0.38469578707888891,-0.099507210755534911,0.067194646962763713,nan,nan,nan,nan,nan,nan
5.7839399630044639,-0.1953298872892128,0.3880351112967777,-0.10745886361247703,0.07053397118065248,nan,nan,nan,nan,nan,nan
5.8448235415624055,-0.20336622863075282,0.39116514120586016,-0.11549520495401705,0.073664001089734948,nan,nan,nan,nan,nan,nan
5.9057071201203479,-0.21148175074995937,0.39408373163998511,-0.12361072707322357,0.076582591523859919,nan,nan,nan,nan,nan,nan
5.9665906986782895,-0.21967089167335113,0.39678888234305576,-0.13179986799661533,0.079287742226930594,nan,nan,nan,nan,nan,nan
6.0274742772362311,-0.22792803897279623,0.39927873933990571,-0.14005701529606046,0.081777599223780556,nan,nan,nan,nan,nan,nan
6.0883578557941727,-0.23624753361198919,0.40155159620692032,-0.14837650993525345,0.084050456090795145,nan,nan,nan,nan,nan,nan
6.1492414343521142,-0.24462367382487224,0.40360589524153467,-0.15675265014813647,0.08610475512540948,nan,nan,nan,nan,nan,nan
6.2101250129100567,-0.25305071902334125,0.40544022852980499,-0.16517969534660548,0.087939088413679797,nan,nan,nan,nan,nan,nan
6.2710085914679983,-0.26152289373155735,0.40705333891132245,-0.17365187005482158,0.089552198795197269,nan,nan,nan,nan,nan,nan
6.3318921700259398,-0.27003439154416997,0.40844412084080828,-0.18216336786743423,0.090942980724683112,nan,nan,nan,nan,nan,nan
6.3927757485838814,-0.27857937910573743,0.40961162114579908,-0.19070835542900169,0.092110481029673896,nan,nan,nan,nan,nan,nan
